,소재지전체주소,소재지,x,y
245,부산광역시 중구 부평동4가 13-2번지 (지하1층) ,부산광역시 중구 부평동4가 13-2번지 ,129.0232556,35.10222333
246,부산광역시 중구 부평동2가 30-5번지 ,부산광역시 중구 부평동2가 30-5번지 ,129.0262606,35.09958134
247,부산광역시 중구 부평동1가 40-8번지 ,부산광역시 중구 부평동1가 40-8번지 ,129.0264308,35.09919279
248,부산광역시 서구 암남동 355-17번지 8층 ,부산광역시 서구 암남동 355-17번지 8층 ,129.0166079,35.07612062
249,부산광역시 서구 암남동 355-17번지 ,부산광역시 서구 암남동 355-17번지 ,129.0166079,35.07612062
250,부산광역시 서구 남부민동 658-19번지 ,부산광역시 서구 남부민동 658-19번지 ,129.024397,35.08612006
251,부산광역시 서구 충무동2가 4번지 ,부산광역시 서구 충무동2가 4번지 ,129.0225935,35.09530973
252,부산광역시 서구 암남동 355-17번지 5층 ,부산광역시 서구 암남동 355-17번지 5층 ,129.0166079,35.07612062
253,부산광역시 서구 충무동1가 2-4번지 ,부산광역시 서구 충무동1가 2-4번지 ,129.0256373,35.09637276
254,부산광역시 서구 충무동1가 2-4번지 ,부산광역시 서구 충무동1가 2-4번지 ,129.0256373,35.09637276
255,부산광역시 서구 토성동4가 2-9번지 ,부산광역시 서구 토성동4가 2-9번지 ,129.0229143,35.09640021
256,부산광역시 서구 충무동2가 3-1번지 ,부산광역시 서구 충무동2가 3-1번지 ,129.0225533,35.0954582
257,부산광역시 서구 동대신동1가 151-3번지 ,부산광역시 서구 동대신동1가 151-3번지 ,129.0185685,35.10940997
258,부산광역시 서구 토성동4가 32-9번지 ,부산광역시 서구 토성동4가 32-9번지 ,129.022717,35.0964035
259,부산광역시 서구 충무동1가 17-6번지 ,부산광역시 서구 충무동1가 17-6번지 ,129.0234596,35.0959261
260,부산광역시 서구 충무동1가 5-16번지 ,부산광역시 서구 충무동1가 5-16번지 ,129.0243619,35.09729524
261,부산광역시 서구 충무동1가 1-20번지 외2필지 ,부산광역시 서구 충무동1가 1-20번지 외2필지 ,129.0256689,35.09587838
262,부산광역시 서구 동대신동2가 380-2번지 ,부산광역시 서구 동대신동2가 380-2번지 ,129.0180554,35.11066214
263,부산광역시 서구 충무동3가 3-10번지 ,부산광역시 서구 충무동3가 3-10번지 ,129.0222236,35.09418403
264,부산광역시 서구 충무동1가 10-13번지 ,부산광역시 서구 충무동1가 10-13번지 ,129.0247883,35.09644822
265,부산광역시 서구 충무동1가 39-9번지 ,부산광역시 서구 충무동1가 39-9번지 ,129.0242191,35.09382629
266,부산광역시 서구 충무동1가 27-5번지 18동 23호 ,부산광역시 서구 충무동1가 27-5번지 18동 23호 ,129.0236521,35.09537497
267,부산광역시 서구 충무동1가 32-9번지 ,부산광역시 서구 충무동1가 32-9번지 ,129.0243873,35.0945985
268,부산광역시 서구 토성동4가 2-9번지 ,부산광역시 서구 토성동4가 2-9번지 ,129.0229143,35.09640021
269,부산광역시 서구 충무동2가 4-35번지 ,부산광역시 서구 충무동2가 4-35번지 ,129.0227039,35.09498707
270,부산광역시 서구 동대신동2가 422-1번지 ,부산광역시 서구 동대신동2가 422-1번지 ,129.0188561,35.11075694
271,부산광역시 서구 충무동1가 16-6번지 ,부산광역시 서구 충무동1가 16-6번지 ,129.0239014,35.09623234
272,부산광역시 서구 동대신동2가 380-4번지 ,부산광역시 서구 동대신동2가 380-4번지 ,129.0178347,35.11060814
273,부산광역시 서구 부용동1가 65-2번지 ,부산광역시 서구 부용동1가 65-2번지 ,129.0210068,35.10565288
274,부산광역시 서구 충무동1가 12-9번지 ,부산광역시 서구 충무동1가 12-9번지 ,129.0254042,35.09599455
275,부산광역시 서구 서대신동2가 124번지 ,부산광역시 서구 서대신동2가 124번지 ,129.016471,35.10974047
276,부산광역시 서구 토성동4가 28-31번지 ,부산광역시 서구 토성동4가 28-31번지 ,129.0228662,35.09676149
277,부산광역시 서구 충무동2가 1-13번지 ,부산광역시 서구 충무동2가 1-13번지 ,129.0231048,35.09594644
278,부산광역시 서구 충무동1가 17-40번지 ,부산광역시 서구 충무동1가 17-40번지 ,129.0231904,35.096392
279,부산광역시 서구 토성동1가 4-1번지 ,부산광역시 서구 토성동1가 4-1번지 ,129.0225389,35.10091236
280,부산광역시 서구 토성동2가 8-1번지 ,부산광역시 서구 토성동2가 8-1번지 ,129.0219099,35.10101658
281,부산광역시 서구 암남동 135번지 ,부산광역시 서구 암남동 135번지 ,129.021487,35.07749206
282,부산광역시 서구 충무동1가 16-1번지 ,부산광역시 서구 충무동1가 16-1번지 ,129.024002,35.09622344
283,부산광역시 서구 동대신동2가 422-8번지 ,부산광역시 서구 동대신동2가 422-8번지 ,129.01845,35.11065196
284,부산광역시 서구 충무동1가 26-2번지 ,부산광역시 서구 충무동1가 26-2번지 ,129.0240897,35.09568848
285,부산광역시 서구 암남동 334-13번지 ,부산광역시 서구 암남동 334-13번지 ,129.0165599,35.0770226
286,부산광역시 서구 부민동1가 11-3번지 ,부산광역시 서구 부민동1가 11-3번지 ,129.021068,35.10458126
287,"부산광역시 서구 남부민동 658번지 외3필지 658-1, 658-2, 658-3 ","부산광역시 서구 남부민동 658번지 외3필지 658-1, 658-2, 658-3 ",129.0241128,35.08633387
288,부산광역시 서구 부민동1가 11-2번지 ,부산광역시 서구 부민동1가 11-2번지 ,129.0210614,35.10449125
289,부산광역시 서구 서대신동2가 96-2번지 ,부산광역시 서구 서대신동2가 96-2번지 ,129.0173626,35.11049704
290,부산광역시 서구 토성동4가 28-10번지 ,부산광역시 서구 토성동4가 28-10번지 ,129.0227128,35.09676405
291,부산광역시 서구 암남동 359-1번지 ,부산광역시 서구 암남동 359-1번지 ,129.0163078,35.0760427
292,부산광역시 서구 서대신동2가 122-5번지 ,부산광역시 서구 서대신동2가 122-5번지 ,129.0168426,35.10986766
293,부산광역시 서구 암남동 355-17번지 ,부산광역시 서구 암남동 355-17번지 ,129.0166079,35.07612062
294,부산광역시 서구 충무동2가 15-1번지 지하 ,부산광역시 서구 충무동2가 15-1번지 지하 ,129.0223329,35.09452465
295,부산광역시 서구 충무동1가 25-19번지 2층 ,부산광역시 서구 충무동1가 25-19번지 2층 ,129.024753,35.09519798
296,부산광역시 서구 충무동1가 28-2번지 1층일부 ,부산광역시 서구 충무동1가 28-2번지 1층일부 ,129.02335,35.09539444
297,부산광역시 서구 토성동1가 7-1번지 2층 ,부산광역시 서구 토성동1가 7-1번지 2층 ,129.023593,35.10026034
298,부산광역시 서구 충무동1가 31-32번지 2층 ,부산광역시 서구 충무동1가 31-32번지 2층 ,129.0237945,35.09492561
299,부산광역시 서구 암남동 355-17번지 ,부산광역시 서구 암남동 355-17번지 ,129.0166079,35.07612062
300,부산광역시 서구 암남동 355-17번지 ,부산광역시 서구 암남동 355-17번지 ,129.0166079,35.07612062
301,"부산광역시 서구 충무동2가 5-2번지 5-3, 4-11 ","부산광역시 서구 충무동2가 5-2번지 5-3, 4-11 ",129.0224689,35.09523612
302,부산광역시 동구 초량동 562-2번지 ,부산광역시 동구 초량동 562-2번지 ,129.0386144,35.11465085
303,부산광역시 동구 초량동 491-3번지 ,부산광역시 동구 초량동 491-3번지 ,129.0393505,35.11602266
304,부산광역시 동구 초량동 610-2번지 ,부산광역시 동구 초량동 610-2번지 ,129.0377424,35.11363457
305,부산광역시 동구 범일동 570-11번지 ,부산광역시 동구 범일동 570-11번지 ,129.060519,35.13784403
306,부산광역시 동구 초량동 247-2번지 ,부산광역시 동구 초량동 247-2번지 ,129.0391093,35.11884198
307,부산광역시 동구 초량동 483번지 2층 ,부산광역시 동구 초량동 483번지 2층 ,129.0398895,35.11652545
308,부산광역시 동구 범일동 830-65번지 ,부산광역시 동구 범일동 830-65번지 ,129.0635556,35.13801583
309,부산광역시 동구 범일동 830-55번지 ,부산광역시 동구 범일동 830-55번지 ,129.0611287,35.13939808
310,부산광역시 동구 초량동 207-7번지 207-10   2층 ,부산광역시 동구 초량동 207-7번지 207-10   2층 ,129.0406069,35.11837699
311,부산광역시 동구 초량동 184-2번지 ,부산광역시 동구 초량동 184-2번지 ,129.0407767,35.11955647
312,부산광역시 동구 범일동 830-36번지 ,부산광역시 동구 범일동 830-36번지 ,129.0599489,35.13838001
313,부산광역시 동구 범일동 834-17번지 (지하1층) ,부산광역시 동구 범일동 834-17번지 ,129.0599139,35.14029828
314,부산광역시 동구 범일동 830-265번지 ,부산광역시 동구 범일동 830-265번지 ,129.0605502,35.13855722
315,부산광역시 동구 초량동 106-4번지 ,부산광역시 동구 초량동 106-4번지 ,129.0401101,35.12115015
316,부산광역시 동구 범일동 830-168번지 ,부산광역시 동구 범일동 830-168번지 ,129.0613966,35.14027666
317,부산광역시 동구 초량동 1204-8번지 ,부산광역시 동구 초량동 1204-8번지 ,129.0398855,35.11355165
318,부산광역시 동구 초량동 621-3번지 ,부산광역시 동구 초량동 621-3번지 ,129.037502,35.11261488
319,부산광역시 동구 초량동 207-7번지 207-10 ,부산광역시 동구 초량동 207-7번지 207-10 ,129.0406069,35.11837699
320,부산광역시 동구 범일동 629-2번지 ,부산광역시 동구 범일동 629-2번지 ,129.0600765,35.13786958
321,부산광역시 동구 초량동 1204-11번지 ,부산광역시 동구 초량동 1204-11번지 ,129.0400329,35.11330405
322,부산광역시 동구 범일동 830-218번지 ,부산광역시 동구 범일동 830-218번지 ,129.0605923,35.13813836
323,"부산광역시 동구 범일동 830-218번지 250,254 ","부산광역시 동구 범일동 830-218번지 250,254 ",129.0605923,35.13813836
324,부산광역시 동구 범일동 830-278번지 ,부산광역시 동구 범일동 830-278번지 ,129.0607602,35.13870865
325,부산광역시 동구 초량동 1194-6번지 ,부산광역시 동구 초량동 1194-6번지 ,129.042335,35.1183623
326,부산광역시 동구 범일동 830-264번지 ,부산광역시 동구 범일동 830-264번지 ,129.0603086,35.13854691
327,부산광역시 동구 범일동 579-2번지 ,부산광역시 동구 범일동 579-2번지 ,129.0615439,35.13776531
328,부산광역시 동구 범일동 830-260번지 ,부산광역시 동구 범일동 830-260번지 ,129.0610237,35.13854196
329,부산광역시 동구 범일동 572-3번지 ,부산광역시 동구 범일동 572-3번지 ,129.0612211,35.1378429
330,부산광역시 동구 범일동 830-253번지 ,부산광역시 동구 범일동 830-253번지 ,129.0609128,35.13814733
331,부산광역시 동구 초량동 1195-5번지 ,부산광역시 동구 초량동 1195-5번지 ,129.0427949,35.11815629
332,"부산광역시 동구 범일동 830-218번지 250,254 ","부산광역시 동구 범일동 830-218번지 250,254 ",129.0605923,35.13813836
333,부산광역시 동구 범일동 830-214번지 ,부산광역시 동구 범일동 830-214번지 ,129.0602791,35.13842125
334,부산광역시 동구 범일동 830-61번지 ,부산광역시 동구 범일동 830-61번지 ,129.0618988,35.1387902
335,부산광역시 동구 범일동 830-65번지 ,부산광역시 동구 범일동 830-65번지 ,129.0635556,35.13801583
336,부산광역시 동구 수정동 331-1번지 ,부산광역시 동구 수정동 331-1번지 ,129.0442959,35.12572963
